TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2014,3,18,5,30,9XX E 20TH AVE,Kensington-Cedar Cottage,493869.7365,5455548.5606
Theft from Vehicle,2014,11,3,22,0,9XX E 22ND AVE,Kensington-Cedar Cottage,493830.7505,5455350.7841
Theft from Vehicle,2014,4,4,14,0,9XX E 22ND AVE,Kensington-Cedar Cottage,493836.2057,5455359.7992
Theft from Vehicle,2014,9,12,22,0,9XX E 22ND AVE,Kensington-Cedar Cottage,493836.2057,5455359.7992
Theft from Vehicle,2014,7,28,19,0,9XX E 27TH AVE,Kensington-Cedar Cottage,493830.2655,5454872.3061
Theft from Vehicle,2014,12,16,17,30,9XX E 27TH AVE,Kensington-Cedar Cottage,493860.6394,5454871.635
Theft from Vehicle,2014,1,4,23,0,9XX E 29TH AVE,Kensington-Cedar Cottage,493815.4565,5454657.7469
Theft from Vehicle,2014,10,14,22,15,9XX E 30TH AVE,Kensington-Cedar Cottage,493786.8217,5454505.4091
Theft from Vehicle,2014,10,14,23,0,9XX E 30TH AVE,Kensington-Cedar Cottage,493840.6816,5454504.4781
Theft from Vehicle,2014,1,7,9,30,9XX E 41ST AVE,Kensington-Cedar Cottage,493782.9901,5453348.869
Theft from Vehicle,2014,11,20,0,0,9XX E 51ST AVE,Sunset,493693.9976,5452311.3489
Theft from Vehicle,2014,4,3,23,0,9XX E 62ND AVE,Sunset,493674.4843,5451228.6004
Theft from Vehicle,2014,9,19,11,31,9XX E 7TH AVE,Mount Pleasant,493846.6914,5456835.7029
Theft from Vehicle,2014,2,6,4,9,9XX E 8TH AVE,Mount Pleasant,493806.392,5456735.2721
Theft from Vehicle,2014,6,5,9,0,9XX E 8TH AVE,Mount Pleasant,493806.392,5456735.2721
Theft from Vehicle,2014,8,8,22,30,9XX E BROADWAY AVE,Mount Pleasant,493816.3373,5456631.0964
Theft from Vehicle,2014,8,10,21,0,9XX E CORDOVA ST,Strathcona,493850.4874,5458804.4666
Theft from Vehicle,2014,8,13,20,0,9XX E CORDOVA ST,Strathcona,493850.4874,5458804.4666
Theft from Vehicle,2014,9,21,18,30,9XX E CORDOVA ST,Strathcona,493850.4874,5458804.4666
Theft from Vehicle,2014,8,21,20,0,9XX E HASTINGS ST,Strathcona,493837.3985,5458697.5405
Theft from Vehicle,2014,10,23,9,29,9XX E HASTINGS ST,Strathcona,493872.3133,5458696.2668
Theft from Vehicle,2014,7,28,2,43,9XX EXPO BLVD,Central Business District,491571.5797,5458022.5557
Theft from Vehicle,2014,5,5,18,0,9XX GILFORD ST,West End,489806.0645,5459753.7764
Theft from Vehicle,2014,6,6,12,0,9XX GILFORD ST,West End,489846.7896,5459781.4738
Theft from Vehicle,2014,1,15,14,30,9XX GRANVILLE ST,Central Business District,491113.0597,5458562.1567
Theft from Vehicle,2014,7,13,3,9,9XX GRANVILLE ST,Central Business District,491168.1536,5458616.842
Theft from Vehicle,2014,10,30,19,17,9XX GRANVILLE ST,Central Business District,491168.1536,5458616.842
Theft from Vehicle,2014,6,4,17,0,9XX HOMER ST,Central Business District,491282.953,5458306.6243
Theft from Vehicle,2014,11,25,21,0,9XX HOMER ST,Central Business District,491342.3946,5458366.6295
Theft from Vehicle,2014,11,24,0,0,9XX HOMER ST,Central Business District,491351.2008,5458375.5192
Theft from Vehicle,2014,2,14,21,19,9XX HOMER ST,Central Business District,491382.0223,5458406.633
Theft from Vehicle,2014,4,14,22,30,9XX HOMER ST,Central Business District,491382.0223,5458406.633
Theft from Vehicle,2014,9,19,5,13,9XX HOMER ST,Central Business District,491382.0223,5458406.633
Theft from Vehicle,2014,1,25,14,0,9XX HORNBY ST,Central Business District,490983.6204,5458728.7661
Theft from Vehicle,2014,2,16,18,0,9XX HORNBY ST,Central Business District,490983.6204,5458728.7661
Theft from Vehicle,2014,4,8,23,30,9XX HORNBY ST,Central Business District,490983.6204,5458728.7661
Theft from Vehicle,2014,10,4,2,22,9XX HOWE ST,Central Business District,491049.6939,5458646.5119
Theft from Vehicle,2014,4,6,21,45,9XX HOWE ST,Central Business District,491092.5991,5458690.3799
Theft from Vehicle,2014,4,9,23,40,9XX HOWE ST,Central Business District,491092.5991,5458690.3799
Theft from Vehicle,2014,4,16,22,0,9XX HOWE ST,Central Business District,491092.5991,5458690.3799
Theft from Vehicle,2014,11,20,17,30,9XX HOWE ST,Central Business District,491092.5991,5458690.3799
Theft from Vehicle,2014,11,25,23,30,9XX HOWE ST,Central Business District,491092.5991,5458690.3799
Theft from Vehicle,2014,12,28,2,12,9XX HOWE ST,Central Business District,491094.9352,5458692.7686
Theft from Vehicle,2014,8,7,21,30,9XX JERVIS ST,West End,490460.8535,5459182.3959
Theft from Vehicle,2014,10,6,19,0,9XX JERVIS ST,West End,490460.8535,5459182.3959
Theft from Vehicle,2014,10,7,8,0,9XX JERVIS ST,West End,490460.8535,5459182.3959
Theft from Vehicle,2014,5,23,18,30,9XX JERVIS ST,West End,490495.3756,5459204.0609
Theft from Vehicle,2014,11,21,21,0,9XX JERVIS ST,West End,490570.2859,5459290.5463
Theft from Vehicle,2014,1,27,19,0,9XX JERVIS ST,West End,490576.6904,5459284.0198
Theft from Vehicle,2014,3,3,3,59,9XX JERVIS ST,West End,490576.6904,5459284.0198
Theft from Vehicle,2014,6,10,8,30,9XX KINGSWAY AVE,Kensington-Cedar Cottage,493841.9639,5455720.2712
Theft from Vehicle,2014,12,12,20,30,9XX KINGSWAY AVE,Kensington-Cedar Cottage,493861.8845,5455705.9434
Theft from Vehicle,2014,10,26,0,0,9XX KINGSWAY AVE,Kensington-Cedar Cottage,493869.8527,5455700.2123
Theft from Vehicle,2014,10,27,12,0,9XX KINGSWAY AVE,Kensington-Cedar Cottage,493869.8527,5455700.2123
Theft from Vehicle,2014,8,1,23,0,9XX LAGOON DR,West End,489735.4078,5460037.9292
Theft from Vehicle,2014,2,2,21,0,9XX LAMEYS MILL RD,Fairview,490688.8476,5457077.4238
Theft from Vehicle,2014,4,13,22,0,9XX LAMEYS MILL RD,Fairview,490693.7459,5457076.9712
Theft from Vehicle,2014,2,2,22,0,9XX LAMEYS MILL RD,Fairview,490725.1215,5457085.9571
Theft from Vehicle,2014,2,1,7,20,9XX MAIN ST,Central Business District,492725.1312,5458160.346
Theft from Vehicle,2014,7,13,13,27,9XX MAIN ST,Central Business District,492726.1583,5458199.6474
Theft from Vehicle,2014,8,22,22,0,9XX MAIN ST,Strathcona,492746.5445,5458216.9188
Theft from Vehicle,2014,1,19,13,14,9XX MAINLAND ST,Central Business District,491438.8659,5458327.549
Theft from Vehicle,2014,6,8,0,36,9XX MAINLAND ST,Central Business District,491453.3854,5458332.3862
Theft from Vehicle,2014,7,18,0,30,9XX MAINLAND ST,Central Business District,491453.3854,5458332.3862
Theft from Vehicle,2014,11,29,0,1,9XX MAINLAND ST,Central Business District,491453.3854,5458332.3862
Theft from Vehicle,2014,3,21,18,0,9XX MALKIN AVE,Strathcona,493817.8527,5457885.2547
Theft from Vehicle,2014,9,25,23,0,9XX NANAIMO ST,Hastings-Sunrise,495889.8789,5458173.5515
Theft from Vehicle,2014,9,14,22,50,9XX NICOLA ST,West End,490284.8348,5459365.9911
Theft from Vehicle,2014,5,5,16,18,9XX NOOTKA ST,Hastings-Sunrise,496996.9779,5458180.681
Theft from Vehicle,2014,8,5,16,0,9XX POWELL ST,Strathcona,493947.9248,5458880.7983
Theft from Vehicle,2014,8,23,21,0,9XX POWELL ST,Strathcona,493947.9248,5458880.7983
Theft from Vehicle,2014,8,25,7,45,9XX POWELL ST,Strathcona,493947.9248,5458880.7983
Theft from Vehicle,2014,8,29,20,45,9XX POWELL ST,Strathcona,493947.9248,5458880.7983
Theft from Vehicle,2014,10,27,16,30,9XX POWELL ST,Strathcona,493947.9248,5458880.7983
Theft from Vehicle,2014,4,9,6,15,9XX RAYMUR AVE,Strathcona,493995.731,5458228.1231
Theft from Vehicle,2014,2,20,23,0,9XX RICHARDS ST,Central Business District,491213.037,5458379.1209
Theft from Vehicle,2014,4,12,6,25,9XX RICHARDS ST,Central Business District,491213.037,5458379.1209
Theft from Vehicle,2014,5,23,18,0,9XX RICHARDS ST,Central Business District,491213.037,5458379.1209
Theft from Vehicle,2014,12,2,0,30,9XX RICHARDS ST,Central Business District,491227.9694,5458407.2934
Theft from Vehicle,2014,4,11,22,30,9XX RICHARDS ST,Central Business District,491277.3697,5458444.3802
Theft from Vehicle,2014,5,11,22,0,9XX RICHARDS ST,Central Business District,491307.3916,5458474.8345
Theft from Vehicle,2014,5,12,4,9,9XX RICHARDS ST,Central Business District,491307.3916,5458474.8345
Theft from Vehicle,2014,12,20,20,0,9XX RICHARDS ST,Central Business District,491307.3916,5458474.8345
Theft from Vehicle,2014,8,15,23,0,9XX SEMLIN DR,Grandview-Woodland,495372.6925,5458163.9318
Theft from Vehicle,2014,8,30,23,30,9XX SEMLIN DR,Grandview-Woodland,495373.3758,5458204.0017
Theft from Vehicle,2014,10,10,22,0,9XX SEMLIN DR,Grandview-Woodland,495373.3758,5458204.0017
Theft from Vehicle,2014,10,11,8,0,9XX SEYMOUR ST,Central Business District,491128.2494,5458443.5285
Theft from Vehicle,2014,10,20,16,54,9XX SEYMOUR ST,Central Business District,491143.2551,5458445.5795
Theft from Vehicle,2014,2,1,20,0,9XX SEYMOUR ST,Central Business District,491153.9408,5458456.2365
Theft from Vehicle,2014,6,22,20,0,9XX SEYMOUR ST,Central Business District,491153.9408,5458456.2365
Theft from Vehicle,2014,8,7,8,0,9XX SEYMOUR ST,Central Business District,491153.9408,5458456.2365
Theft from Vehicle,2014,8,13,18,0,9XX SEYMOUR ST,Central Business District,491153.9408,5458456.2365
Theft from Vehicle,2014,2,16,17,0,9XX SEYMOUR ST,Central Business District,491194.5008,5458509.6017
Theft from Vehicle,2014,7,27,21,0,9XX SEYMOUR ST,Central Business District,491198.775,5458513.8645
Theft from Vehicle,2014,12,23,12,0,9XX SEYMOUR ST,Central Business District,491198.775,5458513.8645
Theft from Vehicle,2014,1,10,18,0,9XX SEYMOUR ST,Central Business District,491205.1865,5458520.2587
Theft from Vehicle,2014,1,11,0,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,1,25,21,50,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,2,18,2,5,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,3,5,20,17,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,3,8,11,49,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,3,11,0,58,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,3,13,20,30,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,3,17,0,25,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,4,15,12,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,4,21,0,35,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,6,27,17,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,7,5,16,30,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,7,20,10,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,7,20,23,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,8,3,23,46,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,8,9,20,48,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,8,10,23,12,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,8,16,1,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,8,23,18,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,8,31,20,30,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,8,31,23,37,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,9,2,7,30,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,9,2,20,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,9,7,0,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,9,11,22,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,9,27,18,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,10,27,20,35,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,11,6,18,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,11,15,16,0,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,12,31,14,30,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,12,31,15,25,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
Theft from Vehicle,2014,9,3,21,0,9XX SEYMOUR ST,Central Business District,491208.2714,5458510.421
Theft from Vehicle,2014,2,24,8,0,9XX SEYMOUR ST,Central Business District,491232.9693,5458547.9668
Theft from Vehicle,2014,3,31,14,0,9XX SEYMOUR ST,Central Business District,491232.9693,5458547.9668
Theft from Vehicle,2014,4,15,13,0,9XX SEYMOUR ST,Central Business District,491232.9693,5458547.9668
Theft from Vehicle,2014,5,23,15,0,9XX SEYMOUR ST,Central Business District,491232.9693,5458547.9668
Theft from Vehicle,2014,1,8,20,0,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
Theft from Vehicle,2014,1,19,6,30,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
Theft from Vehicle,2014,1,26,21,30,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
Theft from Vehicle,2014,5,1,7,30,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
Theft from Vehicle,2014,5,9,9,0,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
Theft from Vehicle,2014,7,13,2,0,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
Theft from Vehicle,2014,9,1,18,0,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
Theft from Vehicle,2014,10,13,18,30,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
Theft from Vehicle,2014,10,13,19,0,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
Theft from Vehicle,2014,1,2,22,0,9XX SMITHE ST,Central Business District,490993.6098,5458790.7421
Theft from Vehicle,2014,9,14,16,0,9XX SMITHE ST,Central Business District,491020.2031,5458765.4305
Theft from Vehicle,2014,2,15,12,0,9XX STANLEY PARK DR,Stanley Park,490726.8286,5460449.876
Theft from Vehicle,2014,10,23,9,0,9XX STANLEY PARK DR,Stanley Park,490726.8286,5460449.876
Theft from Vehicle,2014,1,1,22,0,9XX STANLEY PARK DR,Stanley Park,490733.9851,5460444.1841
Theft from Vehicle,2014,6,16,18,48,9XX STANLEY PARK DR,Stanley Park,490760.4223,5460489.8695
Theft from Vehicle,2014,8,14,14,0,9XX STANLEY PARK DR,Stanley Park,490760.4223,5460489.8695
Theft from Vehicle,2014,1,19,21,0,9XX STATION ST,Strathcona,492800.2634,5458154.1527
Theft from Vehicle,2014,7,13,16,17,9XX TERMINAL AVE,Strathcona,493906.4997,5457452.474
Theft from Vehicle,2014,11,10,0,0,9XX TERMINAL AVE,Strathcona,493906.4997,5457452.474
Theft from Vehicle,2014,11,26,22,0,9XX THURLOW ST,West End,490694.6042,5458868.3312
Theft from Vehicle,2014,2,12,21,0,9XX THURLOW ST,West End,490842.4634,5459016.4871
Theft from Vehicle,2014,7,10,17,0,9XX UNION ST,Strathcona,493929.9512,5458289.7416
Theft from Vehicle,2014,8,1,16,0,9XX UNION ST,Strathcona,493929.9512,5458289.7416
Theft from Vehicle,2014,5,1,19,0,9XX W 10TH AVE,Fairview,490843.1078,5456641.0999
Theft from Vehicle,2014,9,3,17,0,9XX W 10TH AVE,Fairview,490843.1078,5456641.0999
Theft from Vehicle,2014,9,3,22,0,9XX W 10TH AVE,Fairview,490843.1078,5456641.0999
Theft from Vehicle,2014,4,25,16,0,9XX W 10TH AVE,Fairview,490921.0802,5456638.9337
Theft from Vehicle,2014,3,6,6,0,9XX W 10TH AVE,Fairview,490927.0819,5456629.6412
Theft from Vehicle,2014,4,1,6,8,9XX W 10TH AVE,Fairview,490927.0819,5456629.6412
Theft from Vehicle,2014,9,3,0,28,9XX W 10TH AVE,Fairview,490958.201,5456628.8853
Theft from Vehicle,2014,9,18,19,0,9XX W 13TH AVE,Fairview,490880.467,5456328.6121
Theft from Vehicle,2014,9,18,22,0,9XX W 13TH AVE,Fairview,490880.467,5456328.6121
Theft from Vehicle,2014,2,8,19,0,9XX W 13TH AVE,Fairview,490944.4635,5456317.8534
Theft from Vehicle,2014,12,3,22,30,9XX W 14TH AVE,Fairview,490807.5882,5456228.4208
Theft from Vehicle,2014,10,15,20,15,9XX W 14TH AVE,Fairview,490884.8348,5456226.4304
Theft from Vehicle,2014,10,22,20,0,9XX W 14TH AVE,Fairview,490884.8348,5456226.4304
Theft from Vehicle,2014,10,22,22,0,9XX W 14TH AVE,Fairview,490884.8348,5456226.4304
Theft from Vehicle,2014,6,14,16,0,9XX W 15TH AVE,Fairview,490826.8866,5456127.0092
Theft from Vehicle,2014,2,15,21,30,9XX W 15TH AVE,Fairview,490833.8166,5456117.6935
Theft from Vehicle,2014,3,28,23,0,9XX W 15TH AVE,Fairview,490862.4281,5456116.9958
Theft from Vehicle,2014,3,30,2,30,9XX W 15TH AVE,Fairview,490862.4281,5456116.9958
Theft from Vehicle,2014,3,31,17,30,9XX W 15TH AVE,Fairview,490880.5332,5456125.7011
Theft from Vehicle,2014,2,26,18,45,9XX W 15TH AVE,Fairview,490941.1097,5456115.0771
Theft from Vehicle,2014,7,21,18,30,9XX W 16TH AVE,Fairview,490795.4392,5456049.8419
Theft from Vehicle,2014,7,22,1,30,9XX W 16TH AVE,Fairview,490795.4392,5456049.8419
Theft from Vehicle,2014,1,16,1,30,9XX W 16TH AVE,South Cambie,490821.6336,5456039.9812
Theft from Vehicle,2014,10,24,12,0,9XX W 16TH AVE,South Cambie,490882.0753,5456038.3353
Theft from Vehicle,2014,10,24,21,0,9XX W 16TH AVE,South Cambie,490882.0753,5456038.3353
Theft from Vehicle,2014,10,24,22,0,9XX W 16TH AVE,South Cambie,490882.0753,5456038.3353
Theft from Vehicle,2014,10,31,18,0,9XX W 16TH AVE,South Cambie,490882.0753,5456038.3353
Theft from Vehicle,2014,11,15,8,27,9XX W 16TH AVE,South Cambie,490882.0753,5456038.3353
Theft from Vehicle,2014,12,23,17,0,9XX W 17TH AVE,South Cambie,490803.3438,5455942.6128
Theft from Vehicle,2014,8,15,19,0,9XX W 17TH AVE,South Cambie,490935.4459,5455939.2699
Theft from Vehicle,2014,1,20,16,30,9XX W 18TH AVE,South Cambie,490920.1986,5455846.6171
Theft from Vehicle,2014,3,8,12,0,9XX W 18TH AVE,South Cambie,490931.1769,5455837.1435
Theft from Vehicle,2014,7,30,17,0,9XX W 19TH AVE,South Cambie,490800.7146,5455739.6347
Theft from Vehicle,2014,5,10,1,0,9XX W 19TH AVE,South Cambie,490804.7235,5455748.6711
Theft from Vehicle,2014,8,14,4,0,9XX W 19TH AVE,South Cambie,490894.6052,5455737.0332
Theft from Vehicle,2014,1,13,21,30,9XX W 19TH AVE,South Cambie,490928.4058,5455736.0966
Theft from Vehicle,2014,11,3,21,0,9XX W 19TH AVE,South Cambie,490928.4058,5455736.0966
Theft from Vehicle,2014,9,7,22,0,9XX W 21ST AVE,South Cambie,490783.7687,5455549.6787
Theft from Vehicle,2014,8,31,20,0,9XX W 23RD AVE,South Cambie,490864.4617,5455337.6112
Theft from Vehicle,2014,11,11,1,30,9XX W 23RD AVE,South Cambie,490864.4617,5455337.6112
Theft from Vehicle,2014,3,21,17,0,9XX W 23RD AVE,South Cambie,490917.4162,5455335.9335
Theft from Vehicle,2014,9,29,20,0,9XX W 32ND AVE,South Cambie,490847.0706,5454406.5037
Theft from Vehicle,2014,9,21,19,30,9XX W 33RD AVE,South Cambie,490759.8652,5454304.2643
Theft from Vehicle,2014,7,20,21,0,9XX W 37TH AVE,South Cambie,490798.8439,5453872.0373
Theft from Vehicle,2014,1,8,0,0,9XX W 38TH AVE,South Cambie,490741.0208,5453784.2926
Theft from Vehicle,2014,2,28,16,0,9XX W 41ST AVE,South Cambie,490705.7422,5453480.5841
Theft from Vehicle,2014,8,30,19,0,9XX W 41ST AVE,Oakridge,490757.8022,5453456.0815
Theft from Vehicle,2014,7,17,21,0,9XX W 54TH AVE,Oakridge,490658.7012,5452085.9863
Theft from Vehicle,2014,12,12,1,30,9XX W 54TH AVE,Oakridge,490753.0192,5452083.2846
Theft from Vehicle,2014,9,1,22,0,9XX W 59TH AVE,Marpole,490597.0196,5451604.4051
Theft from Vehicle,2014,3,7,18,0,9XX W 6TH AVE,Fairview,490865.5808,5457027.0475
Theft from Vehicle,2014,8,11,4,30,9XX W 6TH AVE,Fairview,490865.5808,5457027.0475
Theft from Vehicle,2014,8,31,14,30,9XX W 6TH AVE,Fairview,490964.0316,5457023.7051
Theft from Vehicle,2014,12,12,14,0,9XX W 70TH AVE,Marpole,490707.4408,5450630.0415
Theft from Vehicle,2014,2,7,21,0,9XX W 7TH AVE,Fairview,490961.6925,5456931.594
Theft from Vehicle,2014,6,13,15,0,9XX W 8TH AVE,Fairview,490942.9655,5456839.6904
Theft from Vehicle,2014,6,14,20,0,9XX W 8TH AVE,Fairview,490942.9655,5456839.6904
Theft from Vehicle,2014,9,22,13,0,9XX W BROADWAY AVE,Fairview,490881.3301,5456738.8557
Theft from Vehicle,2014,1,15,9,0,9XX W BROADWAY AVE,Fairview,490888.0922,5456747.8303
Theft from Vehicle,2014,4,2,14,30,9XX W BROADWAY AVE,Fairview,490888.0922,5456747.8303
Theft from Vehicle,2014,9,10,16,0,9XX W BROADWAY AVE,Fairview,490888.0922,5456747.8303
Theft from Vehicle,2014,11,13,10,30,9XX W BROADWAY AVE,Fairview,490888.0922,5456747.8303
Theft from Vehicle,2014,2,9,21,0,9XX W BROADWAY AVE,Fairview,490930.2982,5456737.6075
Theft from Vehicle,2014,4,19,20,0,9XX W BROADWAY AVE,Fairview,490956.4145,5456736.9418
Theft from Vehicle,2014,12,23,9,34,9XX W BROADWAY AVE,Fairview,490956.4145,5456736.9418
Theft from Vehicle,2014,5,11,23,0,9XX W BROADWAY AVE,Fairview,490956.6475,5456746.0829
Theft from Vehicle,2014,12,23,15,0,9XX W BROADWAY AVE,Fairview,490956.6475,5456746.0829
Theft from Vehicle,2014,5,22,22,0,9XX W CORDOVA ST,Central Business District,491635.4423,5459398.2618
Theft from Vehicle,2014,2,21,10,30,9XX W CORDOVA ST,Central Business District,491637.4921,5459386.5836
Theft from Vehicle,2014,4,4,16,39,9XX W CORDOVA ST,Central Business District,491637.4921,5459386.5836
Theft from Vehicle,2014,6,12,18,40,9XX W CORDOVA ST,Central Business District,491637.4921,5459386.5836
Theft from Vehicle,2014,7,27,20,0,9XX W CORDOVA ST,Central Business District,491637.4921,5459386.5836
Theft from Vehicle,2014,2,25,16,0,9XX W GEORGIA ST,Central Business District,491249.6179,5459030.2409
Theft from Vehicle,2014,1,5,15,30,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,2,11,10,45,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,3,5,12,0,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,3,26,15,0,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,5,24,11,30,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,5,24,14,0,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,6,9,18,0,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,6,18,13,30,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,7,2,11,13,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,8,21,17,30,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,9,11,18,1,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,11,8,16,41,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,12,31,12,0,9XX W GEORGIA ST,Central Business District,491259.2299,5459007.7464
Theft from Vehicle,2014,8,9,19,0,9XX W HASTINGS ST,Central Business District,491566.9312,5459340.1101
Theft from Vehicle,2014,12,2,7,15,9XX W HASTINGS ST,Central Business District,491569.91,5459324.1267
Theft from Vehicle,2014,3,30,17,57,9XX W KING EDWARD AVE,South Cambie,490745.2938,5455154.4849
Theft from Vehicle,2014,2,16,8,59,9XX W PENDER ST,Central Business District,491494.4401,5459247.2065
Theft from Vehicle,2014,11,6,10,30,9XX W PENDER ST,Central Business District,491494.4401,5459247.2065
Theft from Vehicle,2014,4,30,17,0,9XX WINDERMERE ST,Hastings-Sunrise,497355.4891,5458170.0736
Theft from Vehicle,2014,1,21,7,30,ABBOTT ST / EXPO BLVD,Central Business District,492170.872,5458437.7708
Theft from Vehicle,2014,2,16,17,0,ABBOTT ST / EXPO BLVD,Central Business District,492170.872,5458437.7708
Theft from Vehicle,2014,4,17,20,0,ABBOTT ST / EXPO BLVD,Central Business District,492170.872,5458437.7708
Theft from Vehicle,2014,5,27,14,31,ABBOTT ST / EXPO BLVD,Central Business District,492170.872,5458437.7708
Theft from Vehicle,2014,6,28,19,0,ABBOTT ST / EXPO BLVD,Central Business District,492170.872,5458437.7708
Theft from Vehicle,2014,10,31,20,30,ABBOTT ST / EXPO BLVD,Central Business District,492170.872,5458437.7708
Theft from Vehicle,2014,1,3,23,8,ABBOTT ST / KEEFER PL,Central Business District,492171.877,5458556.1886
Theft from Vehicle,2014,1,27,17,49,ABBOTT ST / KEEFER PL,Central Business District,492171.877,5458556.1886
Theft from Vehicle,2014,2,26,20,0,ABBOTT ST / KEEFER PL,Central Business District,492171.877,5458556.1886
Theft from Vehicle,2014,6,6,21,30,ABBOTT ST / KEEFER PL,Central Business District,492171.877,5458556.1886
Theft from Vehicle,2014,6,14,12,0,ABBOTT ST / KEEFER PL,Central Business District,492171.877,5458556.1886
Theft from Vehicle,2014,2,10,19,45,ABBOTT ST / PACIFIC BLVD,Central Business District,492167.9705,5458269.6513
Theft from Vehicle,2014,7,8,17,0,ABBOTT ST / PACIFIC BLVD,Central Business District,492167.9705,5458269.6513
Theft from Vehicle,2014,8,17,4,38,ABBOTT ST / PACIFIC BLVD,Central Business District,492167.9705,5458269.6513
Theft from Vehicle,2014,9,13,19,0,ABBOTT ST / PACIFIC BLVD,Central Business District,492167.9705,5458269.6513
Theft from Vehicle,2014,5,7,18,45,ABBOTT ST / W CORDOVA ST,Central Business District,492233.1572,5458913.794
Theft from Vehicle,2014,7,5,15,0,ABBOTT ST / W CORDOVA ST,Central Business District,492233.1572,5458913.794
