TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2013,9,19,17,0,5X E PENDER ST,Central Business District,492486.712,5458644.5204
Theft from Vehicle,2013,10,25,12,0,5X E PENDER ST,Central Business District,492486.712,5458644.5204
Theft from Vehicle,2013,11,18,17,0,5X E PENDER ST,Central Business District,492486.712,5458644.5204
Theft from Vehicle,2013,4,8,18,0,5X E WOODSTOCK AVE,Riley Park,492391.2734,5453441.6645
Theft from Vehicle,2013,5,31,19,45,5X KEEFER ST,Central Business District,492488.2041,5458505.4721
Theft from Vehicle,2013,12,23,21,0,5X KEEFER ST,Central Business District,492488.2041,5458505.4721
Theft from Vehicle,2013,1,13,14,45,5X N SKEENA ST,Hastings-Sunrise,497936.2383,5459164.0568
Theft from Vehicle,2013,6,10,17,30,5X N TEMPLETON DR,Grandview-Woodland,495653.1558,5459170.114
Theft from Vehicle,2013,1,18,7,10,5X NELSON ST,Central Business District,491532.5789,5458055.8681
Theft from Vehicle,2013,8,6,18,5,5X NELSON ST,Central Business District,491532.5789,5458055.8681
Theft from Vehicle,2013,10,15,8,17,5X NELSON ST,Central Business District,491532.5789,5458055.8681
Theft from Vehicle,2013,6,4,11,30,5X POWELL ST,Central Business District,492502.0069,5458954.8089
Theft from Vehicle,2013,1,2,13,20,5X STANLEY PARK CSWY,Stanley Park,490067.4989,5460237.6525
Theft from Vehicle,2013,2,19,16,9,5X STANLEY PARK CSWY,Stanley Park,490067.4989,5460237.6525
Theft from Vehicle,2013,6,28,11,50,5X STANLEY PARK CSWY,Stanley Park,490067.4989,5460237.6525
Theft from Vehicle,2013,6,28,14,0,5X STANLEY PARK CSWY,Stanley Park,490067.4989,5460237.6525
Theft from Vehicle,2013,7,8,13,0,5X STANLEY PARK CSWY,Stanley Park,490067.4989,5460237.6525
Theft from Vehicle,2013,7,9,14,30,5X STANLEY PARK CSWY,Stanley Park,490067.4989,5460237.6525
Theft from Vehicle,2013,7,29,14,54,5X STANLEY PARK CSWY,Stanley Park,490067.4989,5460237.6525
Theft from Vehicle,2013,11,17,13,0,5X STANLEY PARK CSWY,Stanley Park,490067.4989,5460237.6525
Theft from Vehicle,2013,5,2,21,0,5X W 11TH AVE,Mount Pleasant,492289.4968,5456500.467
Theft from Vehicle,2013,11,23,22,15,5X W 13TH AVE,Mount Pleasant,492284.6086,5456299.2828
Theft from Vehicle,2013,11,5,4,3,5X W 17TH AVE,Riley Park,492280.5485,5455889.7934
Theft from Vehicle,2013,12,30,13,0,5X W 19TH AVE,Riley Park,492283.026,5455678.7917
Theft from Vehicle,2013,11,10,16,0,5X W 20TH AVE,Riley Park,492281.541,5455566.6558
Theft from Vehicle,2013,10,26,6,22,5X W 22ND AVE,Riley Park,492275.6187,5455367.7783
Theft from Vehicle,2013,6,15,23,0,5X W 26TH AVE,Riley Park,492263.8903,5455010.0741
Theft from Vehicle,2013,12,8,0,0,5X W CORDOVA ST,Central Business District,492311.8619,5458885.1697
Theft from Vehicle,2013,2,28,19,37,5X W CORDOVA ST,Central Business District,492324.6344,5458890.8542
Theft from Vehicle,2013,4,17,15,0,5X W CORDOVA ST,Central Business District,492324.6344,5458890.8542
Theft from Vehicle,2013,11,7,8,50,5X W CORDOVA ST,Central Business District,492324.6344,5458890.8542
Theft from Vehicle,2013,11,30,0,48,5X W CORDOVA ST,Central Business District,492324.6344,5458890.8542
Theft from Vehicle,2013,1,31,11,27,5X W PENDER ST,Central Business District,492275.7171,5458684.0001
Theft from Vehicle,2013,5,23,21,0,5X W PENDER ST,Central Business District,492275.7171,5458684.0001
Theft from Vehicle,2013,5,28,17,20,5X W PENDER ST,Central Business District,492275.7171,5458684.0001
Theft from Vehicle,2013,7,1,15,0,5X W PENDER ST,Central Business District,492275.7171,5458684.0001
Theft from Vehicle,2013,8,25,13,0,5X W PENDER ST,Central Business District,492275.7171,5458684.0001
Theft from Vehicle,2013,9,3,19,23,5X W PENDER ST,Central Business District,492275.7171,5458684.0001
Theft from Vehicle,2013,1,13,19,15,5X WATER ST,Central Business District,492337.9784,5459004.909
Theft from Vehicle,2013,9,10,12,30,5X WATER ST,Central Business District,492340.9258,5459004.113
Theft from Vehicle,2013,11,18,17,45,5X WATER ST,Central Business District,492340.9258,5459004.113
Theft from Vehicle,2013,3,12,22,0,5XX ABBOTT ST,Central Business District,492179.8298,5458699.2121
Theft from Vehicle,2013,3,18,2,56,5XX ABBOTT ST,Central Business District,492179.8298,5458699.2121
Theft from Vehicle,2013,10,17,22,0,5XX ABBOTT ST,Central Business District,492179.8298,5458699.2121
Theft from Vehicle,2013,4,16,20,30,5XX BEACH CRES,Central Business District,490590.4736,5457843.3917
Theft from Vehicle,2013,11,13,6,39,5XX BEACH CRES,Central Business District,490657.0765,5457830.7514
Theft from Vehicle,2013,12,19,15,53,5XX BEACH CRES,Central Business District,490657.0765,5457830.7514
Theft from Vehicle,2013,2,14,21,0,5XX BEATTY ST,Central Business District,491982.3267,5458586.5731
Theft from Vehicle,2013,11,17,18,45,5XX BEATTY ST,Central Business District,492021.2621,5458625.995
Theft from Vehicle,2013,11,2,20,0,5XX BEATTY ST,Central Business District,492037.9486,5458642.8902
Theft from Vehicle,2013,11,19,11,50,5XX BEATTY ST,Central Business District,492043.5108,5458648.5219
Theft from Vehicle,2013,1,6,19,0,5XX BEATTY ST,Central Business District,492059.2538,5458677.4742
Theft from Vehicle,2013,4,23,23,0,5XX BEATTY ST,Central Business District,492059.2538,5458677.4742
Theft from Vehicle,2013,9,8,21,0,5XX BEATTY ST,Central Business District,492059.2538,5458677.4742
Theft from Vehicle,2013,12,20,23,0,5XX BEATTY ST,Central Business District,492059.2538,5458677.4742
Theft from Vehicle,2013,1,2,22,0,5XX BEATTY ST,Central Business District,492068.5407,5458673.8646
Theft from Vehicle,2013,1,4,17,0,5XX BEATTY ST,Central Business District,492068.5407,5458673.8646
Theft from Vehicle,2013,4,14,22,0,5XX BEATTY ST,Central Business District,492107.4761,5458713.2866
Theft from Vehicle,2013,8,10,5,33,5XX BEATTY ST,Central Business District,492107.4761,5458713.2866
Theft from Vehicle,2013,9,6,14,30,5XX BEATTY ST,Central Business District,492107.4761,5458713.2866
Theft from Vehicle,2013,10,15,16,12,5XX BEATTY ST,Central Business District,492107.4761,5458713.2866
Theft from Vehicle,2013,11,7,2,59,5XX BEATTY ST,Central Business District,492107.4761,5458713.2866
Theft from Vehicle,2013,11,12,3,47,5XX BEATTY ST,Central Business District,492107.4761,5458713.2866
Theft from Vehicle,2013,1,5,22,0,5XX BURRARD ST,Central Business District,491336.1407,5459224.1109
Theft from Vehicle,2013,4,19,6,5,5XX BURRARD ST,Central Business District,491414.2033,5459312.4645
Theft from Vehicle,2013,2,19,10,0,5XX BURRARD ST,Central Business District,491414.5353,5459300.055
Theft from Vehicle,2013,12,4,19,0,5XX BURRARD ST,Central Business District,491414.5353,5459300.055
Theft from Vehicle,2013,9,20,9,15,5XX BURRARD ST,Central Business District,491424.5859,5459309.7914
Theft from Vehicle,2013,5,24,0,3,5XX CAMBIE ST,Central Business District,491996.5212,5458752.9945
Theft from Vehicle,2013,11,19,17,20,5XX CAMBIE ST,Central Business District,491996.5212,5458752.9945
Theft from Vehicle,2013,12,5,14,30,5XX CAMBIE ST,Central Business District,491996.5212,5458752.9945
Theft from Vehicle,2013,12,29,11,30,5XX CAMBIE ST,Central Business District,491996.5212,5458752.9945
Theft from Vehicle,2013,4,7,8,50,5XX CARDERO ST,Central Business District,490577.509,5459833.1496
Theft from Vehicle,2013,4,6,22,44,5XX COLUMBIA ST,Central Business District,492566.0035,5458630.4075
Theft from Vehicle,2013,7,31,20,30,5XX COLUMBIA ST,Central Business District,492566.0035,5458630.4075
Theft from Vehicle,2013,8,17,9,37,5XX COLUMBIA ST,Central Business District,492566.0035,5458630.4075
Theft from Vehicle,2013,10,18,19,30,5XX COMMODORE RD,Fairview,491604.2295,5457235.1694
Theft from Vehicle,2013,6,2,0,0,5XX DAVIE ST,Central Business District,490955.1859,5458133.5837
Theft from Vehicle,2013,6,27,13,30,5XX DENMAN ST,Central Business District,490359.3044,5460086.8525
Theft from Vehicle,2013,5,31,22,30,5XX DRAKE ST,Central Business District,490821.7078,5458034.833
Theft from Vehicle,2013,1,19,22,0,5XX DRAKE ST,Central Business District,490840.5878,5458015.6586
Theft from Vehicle,2013,9,11,17,0,5XX DUNSMUIR ST,Central Business District,491661.8929,5458872.8351
Theft from Vehicle,2013,12,29,21,0,5XX E 10TH AVE,Mount Pleasant,493312.6958,5456535.6621
Theft from Vehicle,2013,11,4,20,0,5XX E 17TH AVE,Riley Park,493230.0512,5455868.0287
Theft from Vehicle,2013,6,18,12,0,5XX E 19TH AVE,Riley Park,493232.178,5455674.6375
Theft from Vehicle,2013,7,6,12,0,5XX E 22ND AVE,Riley Park,493189.803,5455375.0421
Theft from Vehicle,2013,6,14,0,0,5XX E 26TH AVE,Riley Park,493225.536,5454996.7719
Theft from Vehicle,2013,7,5,8,41,5XX E 28TH AVE,Riley Park,493162.1296,5454759.9783
Theft from Vehicle,2013,6,21,0,0,5XX E 29TH AVE,Riley Park,493204.419,5454645.0008
Theft from Vehicle,2013,8,31,11,0,5XX E 30TH AVE,Riley Park,493157.7346,5454533.8226
Theft from Vehicle,2013,1,3,18,30,5XX E 43RD AVE,Sunset,493260.6513,5453137.5964
Theft from Vehicle,2013,3,4,7,0,5XX E 43RD AVE,Sunset,493260.6513,5453137.5964
Theft from Vehicle,2013,3,31,19,15,5XX E 44TH AVE,Sunset,493202.1473,5453047.8372
Theft from Vehicle,2013,6,9,10,46,5XX E 46TH AVE,Sunset,493172.5102,5452847.6417
Theft from Vehicle,2013,6,24,15,0,5XX E 47TH AVE,Sunset,493166.4248,5452737.3438
Theft from Vehicle,2013,11,14,3,44,5XX E 53RD AVE,Sunset,493153.3139,5452112.2007
Theft from Vehicle,2013,1,23,19,0,5XX E 55TH AVE,Sunset,493254.2061,5451920.1144
Theft from Vehicle,2013,5,22,10,0,5XX E 55TH AVE,Sunset,493254.2061,5451920.1144
Theft from Vehicle,2013,1,23,17,0,5XX E 57TH AVE,Sunset,493152.5445,5451726.2357
Theft from Vehicle,2013,6,1,0,0,5XX E 59TH AVE,Sunset,493120.1817,5451542.057
Theft from Vehicle,2013,11,17,22,0,5XX E 5TH AVE,Mount Pleasant,493246.2122,5457043.8148
Theft from Vehicle,2013,5,21,20,0,5XX E 5TH AVE,Mount Pleasant,493359.3054,5457043.8031
Theft from Vehicle,2013,7,12,22,30,5XX E 5TH AVE,Mount Pleasant,493359.3054,5457043.8031
Theft from Vehicle,2013,5,10,18,0,5XX E 6TH AVE,Mount Pleasant,493242.4321,5456943.4108
Theft from Vehicle,2013,10,22,0,0,5XX E 6TH AVE,Mount Pleasant,493242.4321,5456943.4108
Theft from Vehicle,2013,12,2,21,0,5XX E 6TH AVE,Mount Pleasant,493242.4321,5456943.4108
Theft from Vehicle,2013,10,10,15,0,5XX E 6TH AVE,Mount Pleasant,493250.3885,5456952.5176
Theft from Vehicle,2013,10,31,23,30,5XX E 6TH AVE,Mount Pleasant,493250.3885,5456952.5176
Theft from Vehicle,2013,5,21,18,54,5XX E 7TH AVE,Mount Pleasant,493243.5546,5456844.2298
Theft from Vehicle,2013,10,31,23,0,5XX E 7TH AVE,Mount Pleasant,493267.3452,5456852.9504
Theft from Vehicle,2013,9,22,3,0,5XX E 8TH AVE,Mount Pleasant,493270.6708,5456742.5685
Theft from Vehicle,2013,1,31,12,30,5XX E BROADWAY AVE,Mount Pleasant,493253.8038,5456646.4531
Theft from Vehicle,2013,6,6,11,43,5XX E GEORGIA ST,Strathcona,493202.78,5458411.5669
Theft from Vehicle,2013,10,17,4,58,5XX E GEORGIA ST,Strathcona,493202.78,5458411.5669
Theft from Vehicle,2013,2,20,23,30,5XX E HASTINGS ST,Strathcona,493212.0459,5458719.7881
Theft from Vehicle,2013,6,19,14,25,5XX E HASTINGS ST,Strathcona,493254.2386,5458727.5331
Theft from Vehicle,2013,2,5,2,30,5XX E HASTINGS ST,Strathcona,493272.5649,5458726.9232
Theft from Vehicle,2013,9,5,22,0,5XX E HASTINGS ST,Strathcona,493337.7117,5458715.6061
Theft from Vehicle,2013,11,13,14,13,5XX E KENT S AVE,Sunset,493206.18,5450550.3664
Theft from Vehicle,2013,4,17,16,0,5XX E KENT S AVE,Sunset,493213.742,5450551.2052
Theft from Vehicle,2013,10,29,8,50,5XX E KENT S AVE,Sunset,493242.4774,5450554.3925
Theft from Vehicle,2013,5,12,19,30,5XX E KENT S AVE,Sunset,493265.1632,5450556.9088
Theft from Vehicle,2013,10,14,9,0,5XX E PENDER ST,Strathcona,493208.4766,5458612.4018
Theft from Vehicle,2013,9,13,14,0,5XX E PENDER ST,Strathcona,493328.2391,5458608.5921
Theft from Vehicle,2013,9,16,9,57,5XX EVANS AVE,Strathcona,493291.6013,5457763.4612
Theft from Vehicle,2013,4,16,16,0,5XX GREAT NORTHERN WAY,Strathcona,493287.4637,5457123.3551
Theft from Vehicle,2013,7,2,0,0,5XX GREAT NORTHERN WAY,Mount Pleasant,493207.5234,5457115.0127
Theft from Vehicle,2013,3,22,23,0,5XX HAMILTON ST,Central Business District,491886.1304,5458786.284
Theft from Vehicle,2013,11,12,19,30,5XX HOMER ST,Central Business District,491795.1398,5458836.3867
Theft from Vehicle,2013,3,30,20,0,5XX HORNBY ST,Central Business District,491419.9405,5459155.1873
Theft from Vehicle,2013,11,30,16,0,5XX HORNBY ST,Central Business District,491419.9405,5459155.1873
Theft from Vehicle,2013,5,8,15,0,5XX HORNBY ST,Central Business District,491427.2079,5459176.021
Theft from Vehicle,2013,6,26,4,0,5XX HORNBY ST,Central Business District,491427.2079,5459176.021
Theft from Vehicle,2013,10,12,15,30,5XX HORNBY ST,Central Business District,491427.2079,5459176.021
Theft from Vehicle,2013,3,1,19,45,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,4,11,17,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,5,17,23,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,5,20,12,20,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,6,8,18,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,6,22,22,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,7,5,19,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,7,31,21,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,8,11,16,45,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,8,21,22,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,8,24,23,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,9,9,22,30,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,9,10,19,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,9,20,10,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,9,21,16,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,9,22,14,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,9,29,15,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,10,13,19,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,10,14,20,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,10,17,11,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,10,20,11,24,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,10,20,17,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,10,30,20,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,11,7,9,15,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,11,9,13,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,11,11,0,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,11,25,20,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,12,26,17,0,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
Theft from Vehicle,2013,7,7,20,30,5XX HORNBY ST,Central Business District,491458.9263,5459209.1978
Theft from Vehicle,2013,8,14,15,15,5XX HORNBY ST,Central Business District,491458.9263,5459209.1978
Theft from Vehicle,2013,10,26,18,30,5XX HORNBY ST,Central Business District,491458.9263,5459209.1978
Theft from Vehicle,2013,10,31,14,30,5XX HORNBY ST,Central Business District,491458.9263,5459209.1978
Theft from Vehicle,2013,6,2,20,0,5XX HORNBY ST,Central Business District,491459.5885,5459196.6582
Theft from Vehicle,2013,7,13,20,30,5XX HORNBY ST,Central Business District,491469.5005,5459207.0259
Theft from Vehicle,2013,1,1,11,39,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,1,11,14,41,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,2,17,0,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,2,26,19,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,4,6,2,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,6,22,1,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,6,23,10,35,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,7,27,22,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,8,11,17,15,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,8,24,19,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,8,26,6,21,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,9,5,18,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,9,18,17,30,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,10,8,16,30,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,11,9,17,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,11,12,9,0,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,12,31,21,10,5XX HORNBY ST,Central Business District,491499.2365,5459238.1291
Theft from Vehicle,2013,6,11,21,15,5XX HORNBY ST,Central Business District,491503.7047,5459242.8033
Theft from Vehicle,2013,9,24,0,0,5XX HOWE ST,Central Business District,491470.5525,5459077.6294
Theft from Vehicle,2013,3,1,23,44,5XX HOWE ST,Central Business District,491572.9791,5459167.2092
Theft from Vehicle,2013,9,24,16,51,5XX JERVIS ST,Central Business District,490918.6103,5459634.3204
Theft from Vehicle,2013,12,28,22,0,5XX KEEFER ST,Strathcona,493205.7201,5458511.7887
Theft from Vehicle,2013,3,25,0,0,5XX KEEFER ST,Strathcona,493223.9219,5458511.249
Theft from Vehicle,2013,7,14,22,0,5XX KEEFER ST,Strathcona,493252.5246,5458510.4009
Theft from Vehicle,2013,2,9,21,30,5XX KEEFER ST,Strathcona,493265.5258,5458510.0154
Theft from Vehicle,2013,9,16,23,30,5XX LAKEWOOD DR,Grandview-Woodland,495515.8157,5458607.756
Theft from Vehicle,2013,9,10,0,30,5XX LILLOOET ST,Hastings-Sunrise,497179.2652,5458503.9045
Theft from Vehicle,2013,12,4,10,15,5XX MAIN ST,Central Business District,492743.0746,5458592.086
Theft from Vehicle,2013,3,17,5,34,5XX MAIN ST,Strathcona,492753.1793,5458624.8528
Theft from Vehicle,2013,7,27,13,0,5XX MALKIN AVE,Strathcona,493185.1434,5458207.8411
Theft from Vehicle,2013,12,20,0,0,5XX MALKIN AVE,Strathcona,493191.69,5458161.5332
Theft from Vehicle,2013,11,19,2,0,5XX MCLEAN DR,Grandview-Woodland,494613.7101,5458561.7079
Theft from Vehicle,2013,10,25,5,47,5XX MOBERLY RD,Fairview,491458.8793,5457272.3306
Theft from Vehicle,2013,10,17,21,0,5XX MOBERLY RD,Fairview,491459.0776,5457235.5078
Theft from Vehicle,2013,10,20,22,30,5XX MOBERLY RD,Fairview,491459.0776,5457235.5078
Theft from Vehicle,2013,12,10,8,36,5XX MOBERLY RD,Fairview,491459.0776,5457235.5078
Theft from Vehicle,2013,4,11,21,0,5XX N NANAIMO ST,Hastings-Sunrise,495894.9817,5459689.8348
Theft from Vehicle,2013,5,18,7,0,5XX NICOLA ST,Central Business District,490635.3993,5459718.5079
Theft from Vehicle,2013,5,30,15,0,5XX NICOLA ST,Central Business District,490720.7183,5459807.1205
Theft from Vehicle,2013,8,31,7,59,5XX NICOLA ST,Central Business District,490728.7233,5459818.5919
Theft from Vehicle,2013,1,3,12,0,5XX PACIFIC ST,Central Business District,490685.8787,5457925.5769
Theft from Vehicle,2013,8,17,21,0,5XX PACIFIC ST,Central Business District,490685.8787,5457925.5769
Theft from Vehicle,2013,4,24,22,30,5XX PACIFIC ST,Central Business District,490717.6643,5457894.5268
Theft from Vehicle,2013,7,10,15,0,5XX PENTICTON ST,Hastings-Sunrise,496223.7165,5458603.287
Theft from Vehicle,2013,7,18,13,0,5XX PIPELINE RD,Stanley Park,490119.1656,5460690.3923
Theft from Vehicle,2013,5,14,13,45,5XX PIPELINE RD,Stanley Park,490121.1331,5460713.4402
Theft from Vehicle,2013,6,29,16,30,5XX PIPELINE RD,Stanley Park,490121.1331,5460713.4402
Theft from Vehicle,2013,10,26,16,0,5XX PIPELINE RD,Stanley Park,490121.1331,5460713.4402
Theft from Vehicle,2013,11,20,11,30,5XX PIPELINE RD,Stanley Park,490121.1331,5460713.4402
Theft from Vehicle,2013,12,8,15,30,5XX PIPELINE RD,Stanley Park,490121.1331,5460713.4402
Theft from Vehicle,2013,9,23,9,0,5XX RICHARDS ST,Central Business District,491695.4626,5458878.4575
Theft from Vehicle,2013,5,31,23,30,5XX RICHARDS ST,Central Business District,491699.7191,5458882.7355
Theft from Vehicle,2013,7,31,20,0,5XX RICHARDS ST,Central Business District,491725.2578,5458908.4031
Theft from Vehicle,2013,12,5,15,0,5XX RICHARDS ST,Central Business District,491725.2578,5458908.4031
Theft from Vehicle,2013,4,6,17,50,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,8,10,12,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,8,21,21,43,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,9,8,13,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,9,16,13,50,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,9,20,21,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,9,22,18,18,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,10,6,0,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,10,8,6,10,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,10,8,18,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,10,8,20,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,11,3,10,4,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,12,10,16,30,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,12,14,12,0,5XX RICHARDS ST,Central Business District,491746.54,5458929.7929
Theft from Vehicle,2013,5,19,14,0,5XX RICHARDS ST,Central Business District,491763.5658,5458946.9047
Theft from Vehicle,2013,3,15,20,0,5XX RICHARDS ST,Central Business District,491789.2019,5458959.7059
Theft from Vehicle,2013,4,12,22,30,5XX RICHARDS ST,Central Business District,491789.2019,5458959.7059
Theft from Vehicle,2013,7,20,16,55,5XX RICHARDS ST,Central Business District,491789.2019,5458959.7059
Theft from Vehicle,2013,12,7,8,23,5XX RICHARDS ST,Central Business District,491789.2019,5458959.7059
Theft from Vehicle,2013,4,21,11,30,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Theft from Vehicle,2013,4,28,19,0,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Theft from Vehicle,2013,6,2,22,53,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Theft from Vehicle,2013,6,10,23,0,5XX ROBSON ST,Central Business District,491420.4773,5458601.8698
Theft from Vehicle,2013,10,14,16,0,5XX SEYMOUR ST,Central Business District,491620.4556,5458940.5065
Theft from Vehicle,2013,1,22,9,0,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
Theft from Vehicle,2013,3,18,8,50,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
Theft from Vehicle,2013,3,28,8,35,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
Theft from Vehicle,2013,8,8,19,30,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
Theft from Vehicle,2013,11,13,18,56,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
Theft from Vehicle,2013,3,31,11,9,5XX SEYMOUR ST,Central Business District,491719.1624,5459026.949
Theft from Vehicle,2013,6,6,17,38,5XX SHANGHAI ALLY,Central Business District,492370.4496,5458651.6556
Theft from Vehicle,2013,2,10,13,5,5XX SLOCAN ST,Hastings-Sunrise,496406.946,5458540.6699
Theft from Vehicle,2013,1,21,5,55,5XX SMITHE ST,Central Business District,491262.343,5458537.0206
Theft from Vehicle,2013,7,4,21,37,5XX SMITHE ST,Central Business District,491262.343,5458537.0206
Theft from Vehicle,2013,9,4,2,0,5XX SMITHE ST,Central Business District,491262.343,5458537.0206
Theft from Vehicle,2013,7,13,22,0,5XX SMITHE ST,Central Business District,491269.8322,5458529.6848
Theft from Vehicle,2013,12,3,17,15,5XX SMITHE ST,Central Business District,491269.8322,5458529.6848
Theft from Vehicle,2013,12,6,18,0,5XX SMITHE ST,Central Business District,491269.8322,5458529.6848
Theft from Vehicle,2013,10,30,10,0,5XX SMITHE ST,Central Business District,491279.6603,5458507.2581
Theft from Vehicle,2013,10,30,18,0,5XX SMITHE ST,Central Business District,491279.6603,5458507.2581
Theft from Vehicle,2013,10,30,20,0,5XX SMITHE ST,Central Business District,491279.6603,5458507.2581
Theft from Vehicle,2013,10,30,20,45,5XX SMITHE ST,Central Business District,491279.6603,5458507.2581
Theft from Vehicle,2013,10,30,22,0,5XX SMITHE ST,Central Business District,491279.6603,5458507.2581
Theft from Vehicle,2013,11,27,12,0,5XX SMITHE ST,Central Business District,491279.6603,5458507.2581
Theft from Vehicle,2013,11,28,2,0,5XX SMITHE ST,Central Business District,491279.6603,5458507.2581
Theft from Vehicle,2013,8,6,17,0,5XX SMITHE ST,Central Business District,491288.5552,5458511.3452
Theft from Vehicle,2013,9,30,12,0,5XX SMITHE ST,Central Business District,491289.8034,5458510.1226
